meeting	sequence	date	type	speaker	statement	newcode	mem_num
201603	864	2016-03-16	meeting	BULLARD	An uptick in commercial construction activity was the most cited reason for a positive outlook.	13.0	94.0
201603	865	2016-03-16	meeting	BULLARD	District housing market conditions continue to improve.	13.0	94.0
201603	866	2016-03-16	meeting	BULLARD	Real estate contacts noted that 2016 has started off well, and they are expecting strong growth.	13.0	94.0
201603	867	2016-03-16	meeting	BULLARD	Data on sales, building permits, and prices are consistent with contacts’ assessment of the housing market.	13.0	94.0
201603	868	2016-03-16	meeting	BULLARD	I have a few remarks on the national outlook.	13.0	94.0
201603	869	2016-03-16	meeting	BULLARD	From the St Louis perspective, real GDP growth was disappointing in the second half of 2015 and does not look like it will be particularly robust in the first half of 2016.	13.0	94.0
201603	870	2016-03-16	meeting	BULLARD	I appreciated President Williams’s comments on potential growth earlier.	13.0	94.0
201603	871	2016-03-16	meeting	BULLARD	Accordingly, we at the Federal Reserve Bank of St Louis have marked down our real GDP forecast for 2016 into the 2.0 to 2.5 percent range.	13.0	94.0
201603	872	2016-03-16	meeting	BULLARD	This marks the end of a sequence of St.	13.0	94.0
201603	873	2016-03-16	meeting	BULLARD	Louis forecasts obtained from our empirical model, which called for at least a several-quarter period of real GDP growth markedly above trend.	13.0	94.0
201603	874	2016-03-16	meeting	BULLARD	This lower growth outlook in turn suggests that policy recommendations may be somewhat less aggressive than previously called for in our SEP.	13.0	94.0
201603	875	2016-03-16	meeting	BULLARD	On labor markets, inflation, and the global outlook, however, recent data have been consistent with our previous projections.	13.0	94.0
201603	876	2016-03-16	meeting	BULLARD	On the basis of these data alone, I think there is a strong case to be made that the Committee is today more or less where it expected to be last December, and, therefore, that the Committee should be more strongly considering a follow-up increase in the policy rate than we apparently are.	13.0	94.0
201603	877	2016-03-16	meeting	BULLARD	This is an important matter for the Committee, as it reflects on the time consistency of monetary policy.	13.0	94.0
201603	878	2016-03-16	meeting	BULLARD	If we did not think we would move in a certain state of the world, arguably we should not have said so via the December SEP.	13.0	94.0
201603	879	2016-03-16	meeting	BULLARD	One way to think about this would be that the SEP does not contain all of the variables that are important to the Committee decision.	13.0	94.0
201603	880	2016-03-16	meeting	BULLARD	During the past several months, I have become more concerned about the state of longer- run inflation expectations in the United States.	13.0	94.0
201603	881	2016-03-16	meeting	BULLARD	In particular, five-year, five-year-forward market-based inflation expectations fell at one point to a post-crisis low, although they have since recovered to still-low December levels.	13.0	94.0
201603	882	2016-03-16	meeting	BULLARD	I am not anxious to push a policy of rate normalization with this type of volatility in an important measure of the credibility of the Committee’s resolve to achieve an inflation target of 2 percent.	13.0	94.0
201603	883	2016-03-16	meeting	BULLARD	I have several remarks on this issue.	13.0	94.0
201603	884	2016-03-16	meeting	BULLARD	First of all, I appreciated the staff memo on this topic.	13.0	94.0
201603	885	2016-03-16	meeting	BULLARD	I thought it was nicely done and a good summary of the issues.	13.0	94.0
201603	886	2016-03-16	meeting	BULLARD	Second, I think I want to comment a little bit on the high correlation between oil price movements and market-based inflation expectations.	13.0	94.0
201603	887	2016-03-16	meeting	BULLARD	During 2015, at this table, I argued that we needed to wait for oil prices to stabilize before we could assess the meaning of the inflation expectations measures.	13.0	94.0
201603	888	2016-03-16	meeting	BULLARD	However, last November oil prices resumed falling and have been volatile since then.	13.0	94.0
201603	889	2016-03-16	meeting	BULLARD	Market-based inflation expectations fell further.	13.0	94.0
201603	890	2016-03-16	meeting	BULLARD	In my view, they fell too far for comfort, regardless of whether the oil correlation makes sense or not.	13.0	94.0
201603	891	2016-03-16	meeting	BULLARD	And the price of oil correlated with the five-year, five-year-forward inflation rate makes no sense.	13.0	94.0
201603	892	2016-03-16	meeting	BULLARD	But whether it’s there or not, these inflation expectations measures have simply fallen too far as of, say, mid- February.	13.0	94.0
201603	893	2016-03-16	meeting	BULLARD	Generally speaking, across the maturity spectrum, inflation compensation has declined 100 basis points from July 2014.	13.0	94.0
201603	894	2016-03-16	meeting	BULLARD	I would regard July 2014 as a satisfactory level for inflation expectations in the United States, so the recent lows were well off that level.	13.0	94.0
201603	895	2016-03-16	meeting	BULLARD	Third, I regard these market-based compensation numbers as good indicators of inflation expectations.	13.0	94.0
201603	896	2016-03-16	meeting	BULLARD	In a model, on account of the credibility of the monetary authority, these measures should not change much, especially the five-year, five-year-forward rate.	13.0	94.0
201603	897	2016-03-16	meeting	BULLARD	In the real world, the central bank does not have perfect credibility.	13.0	94.0
201603	898	2016-03-16	meeting	BULLARD	The TIPS measures could be interpreted as a day- by-day measure of FOMC credibility.	13.0	94.0
201603	899	2016-03-16	meeting	BULLARD	During the intermeeting period, the five-year, five-year- forward rate fell below 1.5 percent, a value that I would consider the outer bound of where I’d like to see that number go.	13.0	94.0
201603	900	2016-03-16	meeting	BULLARD	There is a literature, often cited here, based in part on affine term structure models, that attempts to decompose inflation compensation into inflation expectations, a risk premium, and a liquidity premium.	13.0	94.0
201603	901	2016-03-16	meeting	BULLARD	I do not find these decompositions very convincing, because there are a lot of ways in which to accomplish the decomposition, with quite different implications for the volatility of the various components.	13.0	94.0
201603	902	2016-03-16	meeting	BULLARD	Instead, I’d prefer to interpret risk premiums and liquidity premiums as relatively stable and the overall inflation compensation as a rough barometer of inflation expectations and, hence, of FOMC credibility.	13.0	94.0
201603	903	2016-03-16	meeting	BULLARD	Fourth, I would add that I do not find survey measures very useful because they do not respond very much to incoming data and therefore don’t help us much via signaling.	13.0	94.0
201603	904	2016-03-16	meeting	BULLARD	Finally, market-based inflation expectations have rebounded in recent weeks, but I remain concerned that they fell as far as they did during the intermeeting period, and I would like reassurance that they have stabilized during the coming months.	13.0	94.0
201603	905	2016-03-16	meeting	BULLARD	In short, I think we ignore market-based inflation expectations at our peril, and we should not downplay movements as much as we typically do.	13.0	94.0
201603	906	2016-03-16	meeting	BULLARD	Thank you, Madam Chair.	13.0	94.0
201603	907	2016-03-16	meeting	YELLEN	Thank you.	13.0	65.0
201603	908	2016-03-16	meeting	YELLEN	President Harker.	13.0	65.0
201603	909	2016-03-16	meeting	HARKER	Thank you, Madam Chair.	13.0	999.0
201603	910	2016-03-16	meeting	HARKER	Economic activity in the Third District continues to improve, and there are even signs that manufacturing has bottomed out and may be growing once again, albeit slowly.	13.0	999.0
201603	911	2016-03-16	meeting	HARKER	Employment growth is strong, consumer spending remains healthy, and commercial construction continues to grow modestly.	13.0	999.0
201603	912	2016-03-16	meeting	HARKER	Unlike the nation, however, residential construction has weakened, and house price appreciation is a good bit more restrained.	13.0	999.0
201603	913	2016-03-16	meeting	HARKER	After six straight months in negative territory, our Manufacturing Business Outlook Survey bounced back strongly in March.	13.0	999.0
201603	914	2016-03-16	meeting	HARKER	The general activity index now stands at 12.4, which is slightly above its nonrecessionary average of 9.9.	13.0	999.0
